YEAR,LAT,LON,Month,Solar_Radiation,Date
2006,5.5,35.5,1,22.61,2006-01-01
2006,5.5,36.5,1,22.34,2006-01-01
2006,5.5,37.5,1,22.9,2006-01-01
2006,5.5,38.5,1,23.64,2006-01-01
2006,5.5,39.5,1,23.46,2006-01-01
2006,5.5,40.5,1,23.77,2006-01-01
2006,5.5,41.5,1,23.54,2006-01-01
2006,5.5,42.5,1,23.87,2006-01-01
2006,6.5,33.5,1,20.2,2006-01-01
2006,6.5,34.5,1,19.92,2006-01-01
2006,6.5,35.5,1,20.9,2006-01-01
2006,6.5,36.5,1,21.62,2006-01-01
2006,6.5,37.5,1,22.77,2006-01-01
2006,6.5,38.5,1,22.96,2006-01-01
2006,6.5,39.5,1,22.6,2006-01-01
2006,6.5,40.5,1,23.34,2006-01-01
2006,6.5,41.5,1,23.71,2006-01-01
2006,6.5,42.5,1,23.37,2006-01-01
2006,7.5,33.5,1,20.21,2006-01-01
2006,7.5,34.5,1,20.62,2006-01-01
2006,7.5,35.5,1,20.42,2006-01-01
2006,7.5,36.5,1,20.96,2006-01-01
2006,7.5,37.5,1,22.33,2006-01-01
2006,7.5,38.5,1,23.36,2006-01-01
2006,7.5,39.5,1,22.73,2006-01-01
2006,7.5,40.5,1,23.04,2006-01-01
2006,7.5,41.5,1,23.29,2006-01-01
2006,7.5,42.5,1,23.28,2006-01-01
2006,8.5,33.5,1,20.26,2006-01-01
2006,8.5,34.5,1,20.62,2006-01-01
2006,8.5,35.5,1,21.15,2006-01-01
2006,8.5,36.5,1,21.59,2006-01-01
2006,8.5,37.5,1,22.14,2006-01-01
2006,8.5,38.5,1,23.03,2006-01-01
2006,8.5,39.5,1,22.68,2006-01-01
2006,8.5,40.5,1,22.47,2006-01-01
2006,8.5,41.5,1,22.52,2006-01-01
2006,8.5,42.5,1,22.83,2006-01-01
2006,9.5,33.5,1,20.74,2006-01-01
2006,9.5,34.5,1,20.59,2006-01-01
2006,9.5,35.5,1,21.54,2006-01-01
2006,9.5,36.5,1,21.79,2006-01-01
2006,9.5,37.5,1,22.14,2006-01-01
2006,9.5,38.5,1,22.66,2006-01-01
2006,9.5,39.5,1,22.69,2006-01-01
2006,9.5,40.5,1,22.21,2006-01-01
2006,9.5,41.5,1,22.01,2006-01-01
2006,9.5,42.5,1,22.21,2006-01-01
2007,10.5,33.5,1,21.37,2007-01-01
2007,10.5,34.5,1,21.48,2007-01-01
2007,10.5,35.5,1,21.55,2007-01-01
2007,10.5,36.5,1,21.64,2007-01-01
2007,10.5,37.5,1,21.45,2007-01-01
2007,10.5,38.5,1,21.69,2007-01-01
2007,10.5,39.5,1,20.08,2007-01-01
2007,10.5,40.5,1,18.82,2007-01-01
2007,10.5,41.5,1,20.71,2007-01-01
2007,10.5,42.5,1,20.77,2007-01-01
2007,11.5,33.5,1,21.59,2007-01-01
2007,11.5,34.5,1,21.44,2007-01-01
2007,11.5,35.5,1,21.61,2007-01-01
2007,11.5,36.5,1,21.89,2007-01-01
2007,11.5,37.5,1,21.47,2007-01-01
2007,11.5,38.5,1,20.89,2007-01-01
2007,11.5,39.5,1,18.49,2007-01-01
2007,11.5,40.5,1,17.45,2007-01-01
2007,11.5,41.5,1,19.07,2007-01-01
2007,11.5,42.5,1,18.05,2007-01-01
2007,3.5,33.5,1,21.57,2007-01-01
2007,3.5,34.5,1,22.02,2007-01-01
2007,3.5,35.5,1,23.26,2007-01-01
2007,3.5,36.5,1,22.94,2007-01-01
2007,3.5,37.5,1,23.42,2007-01-01
2007,3.5,38.5,1,23.15,2007-01-01
2007,3.5,39.5,1,23.84,2007-01-01
2007,3.5,40.5,1,23.67,2007-01-01
2007,3.5,41.5,1,23.98,2007-01-01
2007,3.5,42.5,1,23.94,2007-01-01
2007,4.5,33.5,1,21.54,2007-01-01
2007,4.5,34.5,1,21.34,2007-01-01
2007,4.5,35.5,1,22.16,2007-01-01
2007,4.5,36.5,1,22.33,2007-01-01
2007,4.5,37.5,1,22.0,2007-01-01
2007,4.5,38.5,1,22.49,2007-01-01
2007,4.5,39.5,1,22.92,2007-01-01
2007,4.5,40.5,1,23.36,2007-01-01
2007,4.5,41.5,1,23.8,2007-01-01
2007,4.5,42.5,1,23.9,2007-01-01
2007,5.5,33.5,1,20.85,2007-01-01
2007,5.5,34.5,1,20.34,2007-01-01
2007,5.5,35.5,1,21.03,2007-01-01
2007,5.5,36.5,1,21.13,2007-01-01
2007,5.5,37.5,1,21.47,2007-01-01
2007,5.5,38.5,1,21.83,2007-01-01
2007,5.5,39.5,1,21.93,2007-01-01
2007,5.5,40.5,1,22.95,2007-01-01
2007,5.5,41.5,1,23.29,2007-01-01
2007,5.5,42.5,1,23.66,2007-01-01
2007,6.5,33.5,1,19.99,2007-01-01
2007,6.5,34.5,1,18.39,2007-01-01
2007,6.5,35.5,1,17.95,2007-01-01
2007,6.5,36.5,1,19.05,2007-01-01
2007,6.5,37.5,1,20.78,2007-01-01
2007,6.5,38.5,1,21.85,2007-01-01
2007,6.5,39.5,1,20.97,2007-01-01
2007,6.5,40.5,1,21.82,2007-01-01
2007,6.5,41.5,1,23.42,2007-01-01
2007,6.5,42.5,1,23.44,2007-01-01
2007,7.5,33.5,1,20.21,2007-01-01
2007,7.5,34.5,1,18.85,2007-01-01
2007,7.5,35.5,1,17.39,2007-01-01
2007,7.5,36.5,1,18.72,2007-01-01
2007,7.5,37.5,1,20.79,2007-01-01
2007,7.5,38.5,1,21.91,2007-01-01
2007,7.5,39.5,1,21.56,2007-01-01
2007,7.5,40.5,1,21.55,2007-01-01
2007,7.5,41.5,1,22.68,2007-01-01
2007,7.5,42.5,1,23.2,2007-01-01
2007,8.5,33.5,1,20.65,2007-01-01
2007,8.5,34.5,1,20.06,2007-01-01
2007,8.5,35.5,1,20.48,2007-01-01
2007,8.5,36.5,1,20.82,2007-01-01
2007,8.5,37.5,1,21.74,2007-01-01
2007,8.5,38.5,1,21.59,2007-01-01
2007,8.5,39.5,1,21.05,2007-01-01
2007,8.5,40.5,1,20.5,2007-01-01
2007,8.5,41.5,1,21.51,2007-01-01
2007,8.5,42.5,1,22.23,2007-01-01
2007,9.5,33.5,1,20.72,2007-01-01
2007,9.5,34.5,1,20.54,2007-01-01
2007,9.5,35.5,1,21.13,2007-01-01
2007,9.5,36.5,1,21.4,2007-01-01
2007,9.5,37.5,1,21.66,2007-01-01
2007,9.5,38.5,1,21.87,2007-01-01
2007,9.5,39.5,1,20.64,2007-01-01
2007,9.5,40.5,1,20.6,2007-01-01
2007,9.5,41.5,1,20.72,2007-01-01
2007,9.5,42.5,1,21.68,2007-01-01
2008,10.5,33.5,1,20.54,2008-01-01
2008,10.5,34.5,1,20.36,2008-01-01
2008,10.5,35.5,1,20.89,2008-01-01
2008,10.5,36.5,1,20.75,2008-01-01
2008,10.5,37.5,1,21.08,2008-01-01
2008,10.5,38.5,1,22.04,2008-01-01
2008,10.5,39.5,1,21.58,2008-01-01
2008,10.5,40.5,1,20.85,2008-01-01
2008,10.5,41.5,1,21.93,2008-01-01
2008,10.5,42.5,1,21.58,2008-01-01
2008,11.5,33.5,1,20.2,2008-01-01
2008,11.5,34.5,1,20.37,2008-01-01
2008,11.5,35.5,1,20.7,2008-01-01
2008,11.5,36.5,1,19.9,2008-01-01
2008,11.5,37.5,1,21.26,2008-01-01
2008,11.5,38.5,1,21.16,2008-01-01
2008,11.5,39.5,1,20.64,2008-01-01
2008,11.5,40.5,1,19.82,2008-01-01
2008,11.5,41.5,1,20.41,2008-01-01
2008,11.5,42.5,1,19.78,2008-01-01
2008,3.5,33.5,1,20.9,2008-01-01
2008,3.5,34.5,1,22.42,2008-01-01
2008,3.5,35.5,1,23.55,2008-01-01
2008,3.5,36.5,1,23.51,2008-01-01
2008,3.5,37.5,1,23.39,2008-01-01
2008,3.5,38.5,1,22.88,2008-01-01
2008,3.5,39.5,1,23.02,2008-01-01
2008,3.5,40.5,1,23.47,2008-01-01
2008,3.5,41.5,1,23.76,2008-01-01
2008,3.5,42.5,1,23.57,2008-01-01
2008,4.5,33.5,1,20.87,2008-01-01
2008,4.5,34.5,1,22.07,2008-01-01
2008,4.5,35.5,1,22.96,2008-01-01
2008,4.5,36.5,1,22.39,2008-01-01
2008,4.5,37.5,1,22.93,2008-01-01
2008,4.5,38.5,1,23.61,2008-01-01
2008,4.5,39.5,1,23.33,2008-01-01
2008,4.5,40.5,1,23.21,2008-01-01
2008,4.5,41.5,1,23.56,2008-01-01
2008,4.5,42.5,1,23.58,2008-01-01
2008,5.5,33.5,1,20.65,2008-01-01
2008,5.5,34.5,1,20.87,2008-01-01
2008,5.5,35.5,1,21.87,2008-01-01
2008,5.5,36.5,1,21.54,2008-01-01
2008,5.5,37.5,1,22.73,2008-01-01
2008,5.5,38.5,1,23.15,2008-01-01
2008,5.5,39.5,1,23.08,2008-01-01
2008,5.5,40.5,1,23.35,2008-01-01
2008,5.5,41.5,1,23.04,2008-01-01
2008,5.5,42.5,1,23.27,2008-01-01
2008,6.5,33.5,1,19.62,2008-01-01
2008,6.5,34.5,1,19.09,2008-01-01
2008,6.5,35.5,1,19.23,2008-01-01
2008,6.5,36.5,1,20.72,2008-01-01
2008,6.5,37.5,1,22.49,2008-01-01
2008,6.5,38.5,1,22.61,2008-01-01
2008,6.5,39.5,1,22.48,2008-01-01
2008,6.5,40.5,1,23.25,2008-01-01
2008,6.5,41.5,1,23.42,2008-01-01
2008,6.5,42.5,1,23.23,2008-01-01
2008,7.5,33.5,1,18.63,2008-01-01
2008,7.5,34.5,1,18.56,2008-01-01
2008,7.5,35.5,1,17.73,2008-01-01
2008,7.5,36.5,1,19.36,2008-01-01
2008,7.5,37.5,1,21.96,2008-01-01
2008,7.5,38.5,1,23.05,2008-01-01
2008,7.5,39.5,1,22.36,2008-01-01
2008,7.5,40.5,1,22.44,2008-01-01
2008,7.5,41.5,1,23.37,2008-01-01
2008,7.5,42.5,1,23.38,2008-01-01
2008,8.5,33.5,1,18.65,2008-01-01
2008,8.5,34.5,1,19.02,2008-01-01
2008,8.5,35.5,1,19.81,2008-01-01
2008,8.5,36.5,1,21.26,2008-01-01
2008,8.5,37.5,1,21.92,2008-01-01
2008,8.5,38.5,1,22.77,2008-01-01
2008,8.5,39.5,1,22.34,2008-01-01
2008,8.5,40.5,1,22.34,2008-01-01
2008,8.5,41.5,1,23.05,2008-01-01
2008,8.5,42.5,1,23.06,2008-01-01
2008,9.5,33.5,1,19.8,2008-01-01
2008,9.5,34.5,1,19.07,2008-01-01
2008,9.5,35.5,1,20.41,2008-01-01
2008,9.5,36.5,1,21.15,2008-01-01
2008,9.5,37.5,1,21.55,2008-01-01
2008,9.5,38.5,1,22.11,2008-01-01
2008,9.5,39.5,1,22.15,2008-01-01
2008,9.5,40.5,1,21.98,2008-01-01
2008,9.5,41.5,1,22.08,2008-01-01
2008,9.5,42.5,1,22.6,2008-01-01
2009,10.5,33.5,1,21.97,2009-01-01
2009,10.5,34.5,1,21.64,2009-01-01
2009,10.5,35.5,1,21.44,2009-01-01
2009,10.5,36.5,1,20.87,2009-01-01
2009,10.5,37.5,1,20.75,2009-01-01
2009,10.5,38.5,1,21.63,2009-01-01
2009,10.5,39.5,1,20.14,2009-01-01
2009,10.5,40.5,1,20.03,2009-01-01
2009,10.5,41.5,1,20.7,2009-01-01
2009,10.5,42.5,1,20.62,2009-01-01
2009,11.5,33.5,1,21.29,2009-01-01
2009,11.5,34.5,1,21.44,2009-01-01
2009,11.5,35.5,1,21.8,2009-01-01
2009,11.5,36.5,1,21.04,2009-01-01
2009,11.5,37.5,1,22.21,2009-01-01
2009,11.5,38.5,1,21.62,2009-01-01
2009,11.5,39.5,1,20.09,2009-01-01
2009,11.5,40.5,1,19.04,2009-01-01
2009,11.5,41.5,1,19.36,2009-01-01
2009,11.5,42.5,1,18.02,2009-01-01
2009,3.5,33.5,1,21.2,2009-01-01
2009,3.5,34.5,1,22.44,2009-01-01
2009,3.5,35.5,1,23.69,2009-01-01
2009,3.5,36.5,1,23.93,2009-01-01
2009,3.5,37.5,1,23.75,2009-01-01
2009,3.5,38.5,1,22.66,2009-01-01
2009,3.5,39.5,1,22.79,2009-01-01
2009,3.5,40.5,1,23.34,2009-01-01
2009,3.5,41.5,1,23.9,2009-01-01
2009,3.5,42.5,1,23.77,2009-01-01
2009,4.5,33.5,1,20.59,2009-01-01
2009,4.5,34.5,1,21.53,2009-01-01
2009,4.5,35.5,1,22.52,2009-01-01
2009,4.5,36.5,1,22.04,2009-01-01
2009,4.5,37.5,1,22.51,2009-01-01
2009,4.5,38.5,1,22.96,2009-01-01
2009,4.5,39.5,1,22.56,2009-01-01
2009,4.5,40.5,1,22.72,2009-01-01
2009,4.5,41.5,1,23.48,2009-01-01
2009,4.5,42.5,1,23.95,2009-01-01
2009,5.5,33.5,1,19.81,2009-01-01
2009,5.5,34.5,1,20.18,2009-01-01
2009,5.5,35.5,1,21.46,2009-01-01
2009,5.5,36.5,1,20.75,2009-01-01
2009,5.5,37.5,1,21.62,2009-01-01
2009,5.5,38.5,1,21.9,2009-01-01
2009,5.5,39.5,1,21.47,2009-01-01
2009,5.5,40.5,1,22.3,2009-01-01
2009,5.5,41.5,1,22.43,2009-01-01
2009,5.5,42.5,1,23.18,2009-01-01
2009,6.5,33.5,1,19.31,2009-01-01
2009,6.5,34.5,1,18.53,2009-01-01
2009,6.5,35.5,1,18.43,2009-01-01
2009,6.5,36.5,1,19.45,2009-01-01
2009,6.5,37.5,1,20.91,2009-01-01
2009,6.5,38.5,1,20.68,2009-01-01
2009,6.5,39.5,1,20.24,2009-01-01
2009,6.5,40.5,1,21.29,2009-01-01
2009,6.5,41.5,1,22.31,2009-01-01
2009,6.5,42.5,1,22.79,2009-01-01
2009,7.5,33.5,1,19.25,2009-01-01
2009,7.5,34.5,1,18.5,2009-01-01
2009,7.5,35.5,1,17.14,2009-01-01
2009,7.5,36.5,1,18.39,2009-01-01
2009,7.5,37.5,1,20.32,2009-01-01
2009,7.5,38.5,1,21.39,2009-01-01
2009,7.5,39.5,1,20.35,2009-01-01
2009,7.5,40.5,1,20.5,2009-01-01
2009,7.5,41.5,1,21.69,2009-01-01
2009,7.5,42.5,1,22.51,2009-01-01
2009,8.5,33.5,1,19.59,2009-01-01
2009,8.5,34.5,1,18.95,2009-01-01
2009,8.5,35.5,1,19.39,2009-01-01
2009,8.5,36.5,1,19.99,2009-01-01
2009,8.5,37.5,1,20.53,2009-01-01
2009,8.5,38.5,1,21.35,2009-01-01
2009,8.5,39.5,1,20.9,2009-01-01
2009,8.5,40.5,1,20.18,2009-01-01
2009,8.5,41.5,1,20.95,2009-01-01
2009,8.5,42.5,1,21.3,2009-01-01
2009,9.5,33.5,1,21.0,2009-01-01
2009,9.5,34.5,1,19.84,2009-01-01
2009,9.5,35.5,1,20.67,2009-01-01
2009,9.5,36.5,1,20.49,2009-01-01
2009,9.5,37.5,1,20.96,2009-01-01
2009,9.5,38.5,1,20.84,2009-01-01
2009,9.5,39.5,1,20.75,2009-01-01
2009,9.5,40.5,1,20.76,2009-01-01
2009,9.5,41.5,1,20.35,2009-01-01
2009,9.5,42.5,1,20.76,2009-01-01
2010,10.5,33.5,1,21.61,2010-01-01
2010,10.5,34.5,1,21.06,2010-01-01
2010,10.5,35.5,1,21.03,2010-01-01
2010,10.5,36.5,1,20.84,2010-01-01
2010,10.5,37.5,1,20.42,2010-01-01
2010,10.5,38.5,1,21.44,2010-01-01
2010,10.5,39.5,1,20.73,2010-01-01
2010,10.5,40.5,1,21.03,2010-01-01
2010,10.5,41.5,1,21.84,2010-01-01
2010,10.5,42.5,1,21.84,2010-01-01
2010,11.5,33.5,1,21.03,2010-01-01
2010,11.5,34.5,1,20.97,2010-01-01
2010,11.5,35.5,1,21.02,2010-01-01
2010,11.5,36.5,1,20.27,2010-01-01
2010,11.5,37.5,1,21.16,2010-01-01
2010,11.5,38.5,1,20.56,2010-01-01
2010,11.5,39.5,1,20.22,2010-01-01
2010,11.5,40.5,1,20.47,2010-01-01
2010,11.5,41.5,1,20.83,2010-01-01
2010,11.5,42.5,1,20.56,2010-01-01
2010,3.5,33.5,1,21.58,2010-01-01
2010,3.5,34.5,1,22.17,2010-01-01
2010,3.5,35.5,1,23.49,2010-01-01
2010,3.5,36.5,1,23.61,2010-01-01
2010,3.5,37.5,1,23.64,2010-01-01
2010,3.5,38.5,1,23.02,2010-01-01
2010,3.5,39.5,1,23.0,2010-01-01
2010,3.5,40.5,1,23.37,2010-01-01
2010,3.5,41.5,1,23.95,2010-01-01
2010,3.5,42.5,1,23.98,2010-01-01
2010,4.5,33.5,1,21.46,2010-01-01
2010,4.5,34.5,1,22.0,2010-01-01
2010,4.5,35.5,1,22.65,2010-01-01
2010,4.5,36.5,1,22.15,2010-01-01
2010,4.5,37.5,1,22.49,2010-01-01
2010,4.5,38.5,1,22.7,2010-01-01
2010,4.5,39.5,1,22.82,2010-01-01
2010,4.5,40.5,1,22.95,2010-01-01
2010,4.5,41.5,1,23.52,2010-01-01
2010,4.5,42.5,1,23.96,2010-01-01
2010,5.5,33.5,1,21.6,2010-01-01
2010,5.5,34.5,1,21.48,2010-01-01
2010,5.5,35.5,1,21.77,2010-01-01
2010,5.5,36.5,1,21.09,2010-01-01
2010,5.5,37.5,1,21.67,2010-01-01
2010,5.5,38.5,1,21.93,2010-01-01
2010,5.5,39.5,1,22.23,2010-01-01
2010,5.5,40.5,1,22.86,2010-01-01
2010,5.5,41.5,1,23.07,2010-01-01
2010,5.5,42.5,1,23.75,2010-01-01
2010,6.5,33.5,1,20.85,2010-01-01
2010,6.5,34.5,1,20.28,2010-01-01
2010,6.5,35.5,1,19.69,2010-01-01
2010,6.5,36.5,1,19.96,2010-01-01
2010,6.5,37.5,1,20.86,2010-01-01
2010,6.5,38.5,1,20.81,2010-01-01
2010,6.5,39.5,1,20.69,2010-01-01
2010,6.5,40.5,1,22.14,2010-01-01
2010,6.5,41.5,1,23.2,2010-01-01
2010,6.5,42.5,1,23.29,2010-01-01
2010,7.5,33.5,1,20.75,2010-01-01
2010,7.5,34.5,1,20.15,2010-01-01
2010,7.5,35.5,1,18.45,2010-01-01
2010,7.5,36.5,1,19.21,2010-01-01
2010,7.5,37.5,1,20.61,2010-01-01
2010,7.5,38.5,1,21.88,2010-01-01
2010,7.5,39.5,1,20.75,2010-01-01
2010,7.5,40.5,1,21.8,2010-01-01
2010,7.5,41.5,1,22.99,2010-01-01
2010,7.5,42.5,1,23.28,2010-01-01
2010,8.5,33.5,1,20.33,2010-01-01
2010,8.5,34.5,1,19.84,2010-01-01
2010,8.5,35.5,1,20.13,2010-01-01
2010,8.5,36.5,1,20.55,2010-01-01
2010,8.5,37.5,1,20.87,2010-01-01
2010,8.5,38.5,1,21.75,2010-01-01
2010,8.5,39.5,1,21.97,2010-01-01
2010,8.5,40.5,1,21.53,2010-01-01
2010,8.5,41.5,1,22.27,2010-01-01
2010,8.5,42.5,1,22.62,2010-01-01
2010,9.5,33.5,1,20.9,2010-01-01
2010,9.5,34.5,1,19.66,2010-01-01
2010,9.5,35.5,1,20.68,2010-01-01
2010,9.5,36.5,1,20.73,2010-01-01
2010,9.5,37.5,1,20.83,2010-01-01
2010,9.5,38.5,1,21.03,2010-01-01
2010,9.5,39.5,1,21.49,2010-01-01
2010,9.5,40.5,1,22.01,2010-01-01
2010,9.5,41.5,1,21.89,2010-01-01
2010,9.5,42.5,1,22.66,2010-01-01
2011,10.5,33.5,1,21.51,2011-01-01
2011,10.5,34.5,1,21.53,2011-01-01
2011,10.5,35.5,1,21.53,2011-01-01
2011,10.5,36.5,1,21.19,2011-01-01
2011,10.5,37.5,1,20.58,2011-01-01
2011,10.5,38.5,1,21.09,2011-01-01
2011,10.5,39.5,1,19.97,2011-01-01
2011,10.5,40.5,1,20.61,2011-01-01
2011,10.5,41.5,1,22.03,2011-01-01
2011,10.5,42.5,1,21.68,2011-01-01
2011,11.5,33.5,1,21.75,2011-01-01
2011,11.5,34.5,1,21.58,2011-01-01
2011,11.5,35.5,1,21.58,2011-01-01
2011,11.5,36.5,1,21.36,2011-01-01
2011,11.5,37.5,1,20.52,2011-01-01
2011,11.5,38.5,1,19.92,2011-01-01
2011,11.5,39.5,1,18.67,2011-01-01
2011,11.5,40.5,1,19.01,2011-01-01
2011,11.5,41.5,1,20.3,2011-01-01
2011,11.5,42.5,1,19.55,2011-01-01
2011,3.5,33.5,1,22.93,2011-01-01
2011,3.5,34.5,1,23.62,2011-01-01
2011,3.5,35.5,1,24.37,2011-01-01
2011,3.5,36.5,1,23.77,2011-01-01
2011,3.5,37.5,1,24.45,2011-01-01
2011,3.5,38.5,1,24.14,2011-01-01
2011,3.5,39.5,1,24.34,2011-01-01
2011,3.5,40.5,1,24.46,2011-01-01
2011,3.5,41.5,1,24.47,2011-01-01
2011,3.5,42.5,1,24.37,2011-01-01
2011,4.5,33.5,1,22.56,2011-01-01
2011,4.5,34.5,1,22.58,2011-01-01
2011,4.5,35.5,1,23.66,2011-01-01
2011,4.5,36.5,1,23.53,2011-01-01
2011,4.5,37.5,1,23.76,2011-01-01
2011,4.5,38.5,1,24.44,2011-01-01
2011,4.5,39.5,1,24.36,2011-01-01
2011,4.5,40.5,1,24.24,2011-01-01
2011,4.5,41.5,1,24.08,2011-01-01
2011,4.5,42.5,1,24.26,2011-01-01
2011,5.5,33.5,1,21.77,2011-01-01
2011,5.5,34.5,1,21.78,2011-01-01
2011,5.5,35.5,1,22.54,2011-01-01
2011,5.5,36.5,1,22.25,2011-01-01
2011,5.5,37.5,1,23.33,2011-01-01
2011,5.5,38.5,1,24.07,2011-01-01
2011,5.5,39.5,1,24.1,2011-01-01
2011,5.5,40.5,1,24.14,2011-01-01
2011,5.5,41.5,1,23.89,2011-01-01
2011,5.5,42.5,1,24.01,2011-01-01
2011,6.5,33.5,1,20.62,2011-01-01
2011,6.5,34.5,1,20.02,2011-01-01
2011,6.5,35.5,1,20.22,2011-01-01
2011,6.5,36.5,1,20.93,2011-01-01
2011,6.5,37.5,1,22.21,2011-01-01
2011,6.5,38.5,1,23.19,2011-01-01
2011,6.5,39.5,1,23.13,2011-01-01
2011,6.5,40.5,1,23.96,2011-01-01
2011,6.5,41.5,1,24.15,2011-01-01
2011,6.5,42.5,1,23.79,2011-01-01
2011,7.5,33.5,1,19.89,2011-01-01
2011,7.5,34.5,1,19.49,2011-01-01
2011,7.5,35.5,1,19.3,2011-01-01
2011,7.5,36.5,1,19.55,2011-01-01
2011,7.5,37.5,1,21.52,2011-01-01
2011,7.5,38.5,1,23.09,2011-01-01
2011,7.5,39.5,1,22.95,2011-01-01
2011,7.5,40.5,1,23.48,2011-01-01
2011,7.5,41.5,1,23.93,2011-01-01
2011,7.5,42.5,1,23.93,2011-01-01
2011,8.5,33.5,1,20.02,2011-01-01
2011,8.5,34.5,1,19.68,2011-01-01
2011,8.5,35.5,1,20.0,2011-01-01
2011,8.5,36.5,1,20.41,2011-01-01
2011,8.5,37.5,1,21.18,2011-01-01
2011,8.5,38.5,1,22.18,2011-01-01
2011,8.5,39.5,1,23.05,2011-01-01
2011,8.5,40.5,1,23.21,2011-01-01
2011,8.5,41.5,1,23.28,2011-01-01
2011,8.5,42.5,1,23.51,2011-01-01
2011,9.5,33.5,1,20.47,2011-01-01
2011,9.5,34.5,1,20.13,2011-01-01
2011,9.5,35.5,1,20.97,2011-01-01
2011,9.5,36.5,1,20.88,2011-01-01
2011,9.5,37.5,1,20.77,2011-01-01
2011,9.5,38.5,1,21.35,2011-01-01
2011,9.5,39.5,1,21.67,2011-01-01
2011,9.5,40.5,1,22.48,2011-01-01
2011,9.5,41.5,1,21.95,2011-01-01
2011,9.5,42.5,1,22.73,2011-01-01
2012,10.5,33.5,1,21.58,2012-01-01
2012,10.5,34.5,1,21.78,2012-01-01
2012,10.5,35.5,1,22.12,2012-01-01
2012,10.5,36.5,1,22.23,2012-01-01
2012,10.5,37.5,1,22.41,2012-01-01
2012,10.5,38.5,1,23.05,2012-01-01
2012,10.5,39.5,1,22.6,2012-01-01
2012,10.5,40.5,1,21.06,2012-01-01
2012,10.5,41.5,1,21.54,2012-01-01
2012,10.5,42.5,1,21.44,2012-01-01
2012,11.5,33.5,1,21.61,2012-01-01
2012,11.5,34.5,1,21.48,2012-01-01
2012,11.5,35.5,1,21.76,2012-01-01
2012,11.5,36.5,1,21.84,2012-01-01
2012,11.5,37.5,1,21.98,2012-01-01
2012,11.5,38.5,1,22.26,2012-01-01
2012,11.5,39.5,1,21.65,2012-01-01
2012,11.5,40.5,1,19.97,2012-01-01
2012,11.5,41.5,1,20.28,2012-01-01
2012,11.5,42.5,1,19.79,2012-01-01
2012,3.5,33.5,1,23.88,2012-01-01
2012,3.5,34.5,1,24.37,2012-01-01
2012,3.5,35.5,1,24.74,2012-01-01
2012,3.5,36.5,1,24.44,2012-01-01
2012,3.5,37.5,1,25.26,2012-01-01
2012,3.5,38.5,1,25.28,2012-01-01
2012,3.5,39.5,1,25.41,2012-01-01
2012,3.5,40.5,1,25.08,2012-01-01
2012,3.5,41.5,1,24.92,2012-01-01
2012,3.5,42.5,1,24.82,2012-01-01
2012,4.5,33.5,1,23.28,2012-01-01
2012,4.5,34.5,1,23.26,2012-01-01
2012,4.5,35.5,1,24.08,2012-01-01
2012,4.5,36.5,1,24.03,2012-01-01
2012,4.5,37.5,1,24.96,2012-01-01
2012,4.5,38.5,1,25.51,2012-01-01
2012,4.5,39.5,1,25.16,2012-01-01
2012,4.5,40.5,1,24.91,2012-01-01
2012,4.5,41.5,1,24.58,2012-01-01
2012,4.5,42.5,1,24.75,2012-01-01
2012,5.5,33.5,1,22.59,2012-01-01
2012,5.5,34.5,1,22.76,2012-01-01
2012,5.5,35.5,1,23.68,2012-01-01
2012,5.5,36.5,1,23.8,2012-01-01
2012,5.5,37.5,1,24.55,2012-01-01
2012,5.5,38.5,1,25.07,2012-01-01
2012,5.5,39.5,1,25.04,2012-01-01
2012,5.5,40.5,1,24.75,2012-01-01
2012,5.5,41.5,1,24.28,2012-01-01
2012,5.5,42.5,1,24.45,2012-01-01
2012,6.5,33.5,1,20.89,2012-01-01
2012,6.5,34.5,1,20.84,2012-01-01
2012,6.5,35.5,1,21.86,2012-01-01
2012,6.5,36.5,1,22.71,2012-01-01
2012,6.5,37.5,1,23.81,2012-01-01
2012,6.5,38.5,1,24.58,2012-01-01
2012,6.5,39.5,1,24.52,2012-01-01
2012,6.5,40.5,1,24.5,2012-01-01
2012,6.5,41.5,1,24.12,2012-01-01
2012,6.5,42.5,1,23.86,2012-01-01
2012,7.5,33.5,1,20.02,2012-01-01
2012,7.5,34.5,1,20.1,2012-01-01
2012,7.5,35.5,1,20.62,2012-01-01
2012,7.5,36.5,1,21.57,2012-01-01
2012,7.5,37.5,1,23.53,2012-01-01
2012,7.5,38.5,1,24.5,2012-01-01
2012,7.5,39.5,1,24.59,2012-01-01
2012,7.5,40.5,1,24.36,2012-01-01
2012,7.5,41.5,1,24.01,2012-01-01
2012,7.5,42.5,1,23.85,2012-01-01
2012,8.5,33.5,1,20.07,2012-01-01
2012,8.5,34.5,1,20.41,2012-01-01
2012,8.5,35.5,1,21.63,2012-01-01
2012,8.5,36.5,1,22.23,2012-01-01
2012,8.5,37.5,1,23.26,2012-01-01
2012,8.5,38.5,1,23.95,2012-01-01
2012,8.5,39.5,1,23.4,2012-01-01
2012,8.5,40.5,1,23.25,2012-01-01
2012,8.5,41.5,1,23.26,2012-01-01
2012,8.5,42.5,1,23.3,2012-01-01
2012,9.5,33.5,1,20.85,2012-01-01
2012,9.5,34.5,1,21.12,2012-01-01
2012,9.5,35.5,1,22.1,2012-01-01
2012,9.5,36.5,1,22.35,2012-01-01
